country,year,gdpPercap,lifeExp,pop,continent
Gambia,2018,2651.43282,66.39,2399632.0,Africa
Guinea-Bissau,2018,2344.86927,60.33,1922168.0,Africa
Equatorial Guinea,2018,20165.47956,65.85,1616422.0,Africa
Greece,2018,32722.33104,80.96,10730844.0,Europe
Grenada,2018,16975.2476,73.17,115691.0,Other
Guatemala,2018,11192.37173,72.41,16845685.0,Americas
Guyana,2018,12980.3576,67.09,791556.0,Other
Honduras,2018,6219.27974,71.92,9765210.0,Americas
Croatia,2018,33730.87456,78.61,4024868.0,Europe
Haiti,2018,3485.69688,63.49,10962362.0,Americas
Hungary,2018,35798.04128,76.32,9774394.0,Europe
Indonesia,2018,12262.23103,71.1,269951846.0,Asia
India,2018,7714.33975,70.46,1374659064.0,Asia
Ireland,2018,93214.33538,81.97,4872556.0,Europe
Iran,2018,14642.49757,77.56,86117998.0,Asia
Iraq,2018,14456.23571,73.25,40265624.0,Asia
Iceland,2018,65354.26157,84.02,352854.0,Europe
Israel,2018,43814.295,82.95,8510067.0,Asia
Italy,2018,49133.14353,83.07,60277499.0,Europe
Jamaica,2018,10137.11105,76.34,2820097.0,Americas
Jordan,2018,9311.53116,77.94,10462306.0,Asia
Japan,2018,44848.48994,84.78,126913432.0,Asia
Kazakhstan,2018,32330.22745,71.7,18932727.0,Other
Kenya,2018,5017.66785,66.14,50207107.0,Africa
Kyrgyz Republic,2018,5951.82877,73.29,6341732.0,Other
Cambodia,2018,6050.59088,69.66,16274522.0,Asia
Kiribati,2018,2877.60161,59.26,122084.0,Other
St. Kitts and Nevis,2018,30576.24867,72.12,47008.0,Other
South Korea,2018,45890.43041,82.94,51640894.0,Other
Kuwait,2018,51623.80791,81.6,4323387.0,Asia
Lao,2018,7775.08575,68.64,7128045.0,Other
Lebanon,2018,16290.05165,76.18,5984119.0,Asia
Liberia,2018,1647.97444,65.65,4944726.0,Africa
Libya,2018,16380.85155,75.65,6849055.0,Africa
St. Lucia,2018,22981.91793,75.08,177017.0,Other
Sri Lanka,2018,14759.82489,77.17,22253118.0,Asia
Lesotho,2018,2846.41828,51.42,2183603.0,Africa
Lithuania,2018,41019.79016,76.08,2802478.0,Other
Luxembourg,2018,131733.8846,82.87,608101.0,Other
Latvia,2018,34729.70628,75.8,1927588.0,Other
Morocco,2018,8611.75,73.13,35839760.0,Africa
Monaco,2018,356466.52,79.94,38154.0,Other
Moldova,2018,13895.50437,73.99,3153773.0,Other
Madagascar,2018,1678.78623,65.11,27494926.0,Africa
Maldives,2018,21072.58054,79.01,473099.0,Other
Mexico,2018,21997.77301,75.48,124573711.0,Americas
Marshall Islands,2018,5635.3075,65.35,45285.0,Other
North Macedonia,2018,20804.77627,74.27,1919728.0,Other
Mali,2018,2862.40632,61.23,20442030.0,Africa
Malta,2018,53367.94767,82.5,484558.0,Other
Myanmar,2018,6201.26341,69.1,52272247.0,Asia
Montenegro,2018,23877.72407,75.64,615795.0,Europe
Mongolia,2018,15230.24088,68.03,3167706.0,Asia
Mozambique,2018,1538.83512,57.88,29018644.0,Africa
Mauritania,2018,6153.63791,70.49,4337685.0,Africa
Mauritius,2018,25024.13379,75.32,1288833.0,Africa
Malawi,2018,1638.91666,64.14,18528081.0,Africa
Malaysia,2018,30459.96553,75.2,32910967.0,Asia
Namibia,2018,11214.38604,64.74,2577327.0,Africa
Niger,2018,1574.33838,62.01,22188069.0,Africa
Nigeria,2018,5628.74079,63.77,204938755.0,Africa
Nicaragua,2018,7049.02753,75.18,6400080.0,Americas
Netherlands,2018,66758.26401,81.72,17421280.0,Europe
Norway,2018,87338.4708,82.83,5311752.0,Europe
Nepal,2018,4371.38572,70.84,28079689.0,Asia
Nauru,2018,10490.85563,63.19,11477.0,Other
New Zealand,2018,46947.93725,81.78,4900847.0,Oceania
Oman,2018,38673.60454,73.57,4597877.0,Asia
Pakistan,2018,5255.06351,65.45,226928892.0,Asia
Panama,2018,32681.44636,79.86,4167860.0,Americas
Peru,2018,15386.26016,80.04,31897584.0,Americas
Philippines,2018,9016.2866,71.58,109465287.0,Asia
Palau,2018,19256.92763,67.44,17814.0,Other
Papua New Guinea,2018,4211.14547,64.42,9394513.0,Other
Poland,2018,36500.41143,78.02,38241071.0,Europe
North Korea,2018,1607.76,72.9,25931147.0,Other
Portugal,2018,39123.61476,81.69,10325353.0,Europe
Paraguay,2018,15592.98414,76.48,6427382.0,Americas
Palestine,2018,6342.93748,74.66,4850592.0,Other
Qatar,2018,114909.9455,76.11,2761142.0,Other
Romania,2018,35065.18026,75.46,19597872.0,Europe
Russia,2018,36536.69531,72.98,146430146.0,Other
Rwanda,2018,2493.44002,68.32,12487996.0,Africa
Saudi Arabia,2018,61359.46537,74.28,30365121.0,Asia
Sudan,2018,3816.65991,70.12,44230596.0,Africa
Senegal,2018,3998.28635,68.05,15914498.0,Africa
Singapore,2018,119927.7691,84.71,5634369.0,Asia
Solomon Islands,2018,2686.12001,59.02,709101.0,Other
Sierra Leone,2018,2769.86968,61.2,7554563.0,Africa
El Salvador,2018,10297.20361,75.59,6219807.0,Americas
San Marino,2018,59194.04429,82.09,34529.0,Other
Somalia,2018,1504.43909,57.89,15452487.0,Africa
Serbia,2018,20453.08158,75.62,7020019.0,Europe
South Sudan,2018,492.682,62.98,10122977.0,Other
Sao Tome and Principe,2018,5674.72379,70.68,210187.0,Africa
Suriname,2018,22938.53537,72.58,599513.0,Other
Slovak Republic,2018,36415.72072,77.5,5443232.0,Europe
Slovenia,2018,43371.98096,81.36,2069481.0,Europe
Sweden,2018,60318.46072,82.73,10175405.0,Europe
Eswatini,2018,9632.16197,57.8,1168929.0,Other
Seychelles,2018,32841.42425,73.51,115040.0,Other
Syria,2018,4956.09296,73.17,19577845.0,Asia
Chad,2018,2552.60616,59.91,16156531.0,Africa
Togo,2018,2442.64694,64.45,8258778.0,Africa
Thailand,2018,20879.90278,78.29,71376079.0,Asia
Tajikistan,2018,3479.69236,69.24,9307333.0,Other
Turkmenistan,2018,14648.13535,70.6,6655524.0,Other
Timor-Leste,2018,4210.4905,70.51,1275959.0,Other
Tonga,2018,6896.04176,72.87,105567.0,Other
Trinidad and Tobago,2018,33753.5953,74.84,1470518.0,Americas
Tunisia,2018,13163.59059,77.48,11765514.0,Africa
Turkey,2018,28305.46125,78.12,84415969.0,Europe
Tuvalu,2018,4575.869,67.79,10751.0,Other
Tanzania,2018,3392.68872,66.67,57437145.0,Africa
Uganda,2018,2613.87976,65.71,41565831.0,Africa
Ukraine,2018,16978.98438,73.91,45208907.0,Other
Uruguay,2018,29757.93885,77.45,3394534.0,Americas
USA,2018,67719.76564,78.95,335056497.0,Other
Uzbekistan,2018,8348.96058,68.12,32373490.0,Other
St. Vincent and the Grenadines,2018,16139.06611,72.83,104926.0,Other
Venezuela,2018,10622.181,75.44,29807592.0,Americas
Vietnam,2018,10936.89379,74.3,96237319.0,Asia
Vanuatu,2018,3482.02272,65.35,285259.0,Other
Samoa,2018,6805.04517,70.38,207582.0,Other
Yemen,2018,1829.707,66.08,34085182.0,Other
South Africa,2018,14571.37563,64.42,58613001.0,Africa
Zambia,2018,3646.95966,62.52,17973569.0,Africa
Zimbabwe,2018,3572.98134,60.64,15034452.0,Africa
Afghanistan,2019,2927.24514,63.33,37856121.0,Asia
Angola,2019,8274.54256,65.08,32375632.0,Africa
Albania,2019,15078.50697,78.5,2885010.0,Europe
Andorra,2019,63215.89979,82.19,76474.0,Other
UAE,2019,68887.84541,73.9,9377847.0,Other
Argentina,2019,26629.55294,76.58,44973465.0,Americas
Armenia,2019,16215.3608,75.73,2903972.0,Other
Antigua and Barbuda,2019,29651.86415,76.29,91364.0,Other
Australia,2019,57837.06069,82.89,25482714.0,Oceania
Austria,2019,64688.14382,82.16,8880876.0,Europe
Azerbaijan,2019,20101.4919,71.0,10110475.0,Other
Burundi,2019,855.73272,63.83,12255336.0,Africa
Belgium,2019,60506.65977,81.41,11490618.0,Europe
Benin,2019,3281.1047,64.49,12726755.0,Africa
Burkina Faso,2019,2391.53627,61.67,20961952.0,Africa
Bangladesh,2019,6838.32612,74.55,164913055.0,Asia
Bulgaria,2019,29199.83359,73.35,6975469.0,Europe
Bahrain,2019,56749.96284,77.03,1485670.0,Asia
Bahamas,2019,33202.35458,73.36,394675.0,Other
Bosnia and Herzegovina,2019,17028.64166,76.96,3345533.0,Europe
Belarus,2019,26798.82064,74.02,9435419.0,Other
Belize,2019,11803.088,74.46,385829.0,Other
Bolivia,2019,9985.23049,72.01,11671386.0,Americas
Brazil,2019,18018.62092,75.85,207455459.0,Americas
Barbados,2019,18572.50954,76.2,281207.0,Other
Brunei,2019,80228.15966,74.36,442680.0,Other
Bhutan,2019,14555.1884,73.17,764824.0,Other
Botswana,2019,18106.01054,62.25,2332083.0,Africa
Central African Republic,2019,1145.09564,52.35,4944703.0,Africa
Canada,2019,57583.8458,82.18,37782935.0,Americas
Switzerland,2019,79596.70295,83.98,8577524.0,Europe
Chile,2019,28218.53439,80.16,19197744.0,Americas
China,2019,18820.5131,77.59,1423520357.0,Asia
Cote d'Ivoire,2019,5894.87875,64.25,28193009.0,Africa
Cameroon,2019,4882.3556,63.35,25506095.0,Africa
"Congo, Dem. Rep.",2019,1296.94757,65.05,92947442.0,Africa
"Congo, Rep.",2019,6939.36913,65.43,5616661.0,Africa
Colombia,2019,17336.7716,80.19,49907985.0,Americas
Comoros,2019,3357.89791,68.73,786578.0,Africa
Cape Verde,2019,9111.62993,73.74,514104.0,Other
Costa Rica,2019,23364.78313,80.07,4999553.0,Americas
Cuba,2019,16736.99081,78.67,11202846.0,Americas
Cyprus,2019,46195.59375,80.81,1286671.0,Other
Czech Republic,2019,47763.61655,79.46,10554875.0,Europe
Germany,2019,62970.71609,81.2,83559186.0,Europe
Djibouti,2019,5809.30455,66.82,1088709.0,Africa
Dominica,2019,17619.43354,72.32,67880.0,Other
Denmark,2019,66580.18814,81.13,5814618.0,Europe
Dominican Republic,2019,21451.28644,73.19,10894043.0,Americas
Algeria,2019,15199.199,76.2,43294546.0,Africa
Ecuador,2019,13870.48951,76.38,17340021.0,Americas
Egypt,2019,15026.56824,70.97,107553158.0,Africa
Eritrea,2019,1821.279,63.8,3240194.0,Africa
Spain,2019,46896.41711,83.09,47435119.0,Europe
Estonia,2019,42652.53486,78.05,1326822.0,Other
Ethiopia,2019,2437.97046,68.84,115737383.0,Africa
Finland,2019,56922.48732,81.87,5521759.0,Europe
Fiji,2019,13567.47388,68.38,914899.0,Other
France,2019,53448.55488,82.87,65729459.0,Europe
"Micronesia, Fed. Sts.",2019,3938.55709,64.13,110282.0,Other
Gabon,2019,19491.40676,67.81,2267706.0,Africa
UK,2019,52645.5442,81.07,67110958.0,Other
Georgia,2019,18186.88165,73.4,3796722.0,Other
Ghana,2019,6508.24652,66.31,31258945.0,Africa
Guinea,2019,3557.46234,61.24,13034346.0,Africa
Gambia,2019,2750.82132,66.74,2456844.0,Africa
Guinea-Bissau,2019,2418.1041,60.95,1967696.0,Africa
Equatorial Guinea,2019,18446.59166,65.98,1670177.0,Africa
Greece,2019,33502.75065,80.94,10718576.0,Europe
Grenada,2019,17047.35493,73.32,115981.0,Other
Guatemala,2019,11466.37626,72.58,17103803.0,Americas
Guyana,2019,13402.42195,67.31,807665.0,Other
Honduras,2019,6264.01884,72.07,9943633.0,Americas
Croatia,2019,35123.48766,78.66,3986334.0,Europe
Haiti,2019,3381.58479,63.79,11105163.0,Americas
Hungary,2019,37662.67681,76.61,9770346.0,Europe
Indonesia,2019,12757.78509,71.39,272489381.0,Asia
India,2019,7930.09113,70.77,1389030312.0,Asia
Ireland,2019,96369.64458,82.02,4933491.0,Europe
Iran,2019,14040.66465,77.76,87051648.0,Asia
Iraq,2019,14910.22503,73.27,41192171.0,Asia
Iceland,2019,65122.75495,84.08,360700.0,Europe
Israel,2019,44580.80788,83.0,8657474.0,Asia
Italy,2019,49690.62985,83.1,60130136.0,Europe
Jamaica,2019,10216.06554,76.25,2823271.0,Americas
Jordan,2019,9288.52709,78.23,10671891.0,Asia
Japan,2019,44730.91028,84.8,126699424.0,Asia
Kazakhstan,2019,33298.21237,71.94,19209555.0,Other
Kenya,2019,5171.71264,66.51,51202827.0,Africa
Kyrgyz Republic,2019,6087.60194,73.42,6494035.0,Other
Cambodia,2019,6448.88456,69.9,16481304.0,Asia
Kiribati,2019,2927.48488,60.75,123921.0,Other
St. Kitts and Nevis,2019,31512.19431,72.1,46952.0,Other
South Korea,2019,46757.26145,82.92,51767846.0,Other
Kuwait,2019,51380.6455,81.47,4442194.0,Asia
Lao,2019,8075.27502,68.97,7237636.0,Other
Lebanon,2019,15659.5661,76.64,5794594.0,Asia
Liberia,2019,1575.76665,66.11,5043721.0,Africa
Libya,2019,14333.42244,75.93,6951033.0,Africa
St. Lucia,2019,22738.24711,75.14,177661.0,Other
Sri Lanka,2019,14637.44429,77.3,22410552.0,Asia
Lesotho,2019,2773.2864,51.77,2209405.0,Africa
Lithuania,2019,43062.32284,76.24,2795058.0,Other
Luxembourg,2019,132724.7527,82.92,620163.0,Other
Latvia,2019,35208.19346,75.86,1914263.0,Other
Morocco,2019,8768.17578,73.34,36210898.0,Africa
Monaco,2019,382300.98,80.06,38109.0,Other
Moldova,2019,14621.24014,74.33,3112562.0,Other
Madagascar,2019,1707.83154,65.48,28219554.0,Africa
Maldives,2019,21855.50123,79.07,487731.0,Other
Mexico,2019,21704.18595,75.63,125762982.0,Americas
Marshall Islands,2019,6405.07565,65.49,44007.0,Other
North Macedonia,2019,21765.68543,74.37,1897641.0,Other
Mali,2019,2916.17069,61.83,21068405.0,Africa
Malta,2019,53342.21379,82.57,504015.0,Other
Myanmar,2019,6562.98898,69.46,52640713.0,Asia
Montenegro,2019,24835.37457,75.86,611667.0,Europe
Mongolia,2019,15790.69611,68.08,3232113.0,Asia
Mozambique,2019,1528.88988,58.38,29884380.0,Africa
Mauritania,2019,6162.21045,70.78,4467708.0,Africa
Mauritius,2019,25739.3549,75.48,1286270.0,Africa
Malawi,2019,1687.28945,64.71,19025752.0,Africa
Malaysia,2019,31300.50866,75.04,33440596.0,Asia
Namibia,2019,10813.30447,65.22,2650494.0,Africa
Niger,2019,1612.63735,62.51,22947757.0,Africa
Nigeria,2019,5628.17765,64.34,209485641.0,Africa
Nicaragua,2019,6756.59376,75.38,6483657.0,Americas
Netherlands,2019,67847.85429,81.74,17537507.0,Europe
Norway,2019,87725.72833,82.9,5347730.0,Europe
Nepal,2019,4607.52455,71.07,28414064.0,Asia
Nauru,2019,11273.14078,63.39,11587.0,Other
New Zealand,2019,47277.66283,81.78,4989403.0,Oceania
Oman,2019,38292.38597,73.96,4591241.0,Asia
Pakistan,2019,5295.95295,65.86,230800899.0,Asia
Panama,2019,33163.72691,80.03,4234700.0,Americas
Peru,2019,15463.54324,80.25,32449303.0,Americas
Philippines,2019,9452.29397,71.84,110804683.0,Asia
Palau,2019,19312.79055,67.5,17798.0,Other
Papua New Guinea,2019,4301.61139,64.66,9609010.0,Other
Poland,2019,38181.62303,78.1,38225885.0,Europe
North Korea,2019,1494.08,73.15,26037632.0,Other
Portugal,2019,40188.28668,81.72,10343213.0,Europe
Paraguay,2019,15321.32455,76.61,6515058.0,Americas
Palestine,2019,6269.89135,74.8,4957768.0,Other
Qatar,2019,113160.9738,76.28,2797921.0,Other
Romania,2019,36633.36233,75.52,19501542.0,Europe
Russia,2019,37319.32031,72.97,146533067.0,Other
Rwanda,2019,2667.46458,68.65,12776103.0,Africa
Saudi Arabia,2019,62647.71413,74.52,30472811.0,Asia
Sudan,2019,3625.52319,70.49,45548175.0,Africa
Senegal,2019,4070.61227,68.47,16352922.0,Africa
Singapore,2019,120114.1339,84.85,5669563.0,Asia
Solomon Islands,2019,2661.59973,59.2,728147.0,Other
Sierra Leone,2019,2855.22907,61.78,7731991.0,Africa
El Salvador,2019,10543.93833,75.72,6222318.0,Americas
San Marino,2019,60171.04713,82.17,34653.0,Other
Somalia,2019,1491.1076,58.52,16030971.0,Africa
Serbia,2019,21539.92129,75.68,6966153.0,Europe
South Sudan,2019,582.824,63.74,10423384.0,Other
Sao Tome and Principe,2019,5702.08347,70.93,213392.0,Africa
Suriname,2019,22966.7406,72.71,605768.0,Other
Slovak Republic,2019,37194.13759,77.57,5450626.0,Europe
Slovenia,2019,44580.77777,81.41,2083439.0,Europe
Sweden,2019,61232.48485,82.83,10279125.0,Europe
Eswatini,2019,10123.31602,58.26,1179874.0,Other
Seychelles,2019,34346.07089,73.56,117650.0,Other
Syria,2019,4825.40602,73.88,20353534.0,Asia
Chad,2019,2604.91637,60.38,16685223.0,Africa
Togo,2019,2501.03087,65.03,8463068.0,Africa
Thailand,2019,21277.83927,78.42,71522271.0,Asia
Tajikistan,2019,3649.88375,69.56,9529966.0,Other
Turkmenistan,2019,15231.30562,70.81,6803944.0,Other
Timor-Leste,2019,5096.45171,70.6,1300945.0,Other
Tonga,2019,6875.02538,72.98,105669.0,Other
Trinidad and Tobago,2019,33793.70547,74.88,1484894.0,Americas
Tunisia,2019,13249.22409,77.71,11875081.0,Africa
Turkey,2019,28132.05357,78.4,85357672.0,Europe
Tuvalu,2019,5292.03026,67.94,10581.0,Other
Tanzania,2019,3484.63257,67.2,59174891.0,Africa
Uganda,2019,2689.41009,66.23,42999637.0,Africa
Ukraine,2019,17636.55469,73.84,44957458.0,Other
Uruguay,2019,30010.57426,77.53,3397206.0,Americas
USA,2019,69112.60269,78.93,337790067.0,Other
Uzbekistan,2019,8755.12594,68.44,32964701.0,Other
St. Vincent and the Grenadines,2019,16365.32558,72.95,104167.0,Other
Venezuela,2019,8116.199,75.05,28938098.0,Americas
Vietnam,2019,11628.61391,74.46,97173776.0,Asia
Vanuatu,2019,3512.07197,65.45,291985.0,Other
Samoa,2019,7033.52113,70.49,209780.0,Other
Yemen,2019,1843.465,67.74,35111408.0,Other
South Africa,2019,14370.23804,65.14,59587885.0,Africa
Zambia,2019,3591.56419,63.18,18513839.0,Africa
Zimbabwe,2019,3294.80389,61.04,15271368.0,Africa
Afghanistan,2020,2769.68575,62.34,39068979.0,Asia
Angola,2020,7556.96793,64.88,33451132.0,Africa
Albania,2020,14662.79552,76.23,2871954.0,Europe
Andorra,2020,55488.4903,78.25,77380.0,Other
UAE,2020,65784.67694,73.18,9448524.0,Other
Argentina,2020,23877.09314,75.2,45191965.0,Americas
Armenia,2020,15052.93598,72.45,2890892.0,Other
Antigua and Barbuda,2020,23930.6715,76.43,91846.0,Other
Australia,2020,57059.74364,84.11,25743791.0,Oceania
Austria,2020,60349.90228,81.76,8921405.0,Europe
Azerbaijan,2020,19126.09685,64.94,10181730.0,Other
Burundi,2020,833.92026,63.03,12617036.0,Africa
Belgium,2020,57358.83703,80.37,11540107.0,Europe
Benin,2020,3317.85972,64.1,13070169.0,Africa
Burkina Faso,2020,2380.93172,61.36,21478690.0,Africa
Bangladesh,2020,7015.19793,73.7,166298024.0,Asia
Bulgaria,2020,28545.70853,71.96,6933652.0,Europe
Bahrain,2020,53814.24526,76.22,1483077.0,Asia
Bahamas,2020,26452.52516,74.88,395863.0,Other
Bosnia and Herzegovina,2020,16746.39041,75.95,3299349.0,Europe
Belarus,2020,26731.49538,72.32,9350944.0,Other
Belize,2020,10032.5445,73.37,390812.0,Other
Bolivia,2020,9000.97565,68.43,11816299.0,Americas
Brazil,2020,17327.51572,74.51,208660842.0,Americas
Barbados,2020,15749.03802,76.33,281698.0,Other
Brunei,2020,80280.89795,74.4,447404.0,Other
Bhutan,2020,12979.93695,73.39,770006.0,Other
Botswana,2020,16289.39136,62.42,2365894.0,Africa
Central African Republic,2020,1136.57053,51.95,5026628.0,Africa
Canada,2020,54092.87903,81.86,38171902.0,Americas
Switzerland,2020,77324.88709,83.27,8640582.0,Europe
Chile,2020,26248.56164,79.21,19370624.0,Americas
China,2020,19215.15417,77.7,1426106093.0,Asia
Cote d'Ivoire,2020,5787.81533,63.94,28915449.0,Africa
Cameroon,2020,4763.48194,62.58,26210558.0,Africa
"Congo, Dem. Rep.",2020,1277.63286,64.47,95989998.0,Africa
"Congo, Rep.",2020,6350.50913,66.52,5752791.0,Africa
Colombia,2020,15861.49993,78.12,50629997.0,Americas
Comoros,2020,3424.53969,68.83,802163.0,Africa
Cape Verde,2020,7207.86854,72.58,514679.0,Other
Costa Rica,2020,22211.86139,79.92,5034320.0,Americas
Cuba,2020,14939.77245,78.62,11176354.0,Americas
Cyprus,2020,44203.89063,80.8,1302247.0,Other
Czech Republic,2020,45119.93873,78.79,10550129.0,Europe
Germany,2020,60342.6627,80.79,83628708.0,Europe
Djibouti,2020,5791.47768,66.41,1105188.0,Africa
Dominica,2020,14919.53077,72.41,67573.0,Other
Denmark,2020,65204.54932,81.24,5831530.0,Europe
Dominican Republic,2020,19545.40996,72.5,11008300.0,Americas
Algeria,2020,14194.15575,74.19,44042091.0,Africa
Ecuador,2020,12440.32637,71.29,17546065.0,Americas
Egypt,2020,15309.23599,70.6,109315124.0,Africa
Eritrea,2020,1912.47217,63.64,3291271.0,Africa
Spain,2020,41553.44779,81.85,47679489.0,Europe
Estonia,2020,41340.76465,77.72,1329669.0,Other
Ethiopia,2020,2516.54908,68.36,118917671.0,Africa
Finland,2020,55424.8575,81.86,5529612.0,Europe
Fiji,2020,11254.96982,68.41,914963.0,Other
France,2020,49311.33341,82.34,65905277.0,Europe
"Micronesia, Fed. Sts.",2020,3850.53053,63.77,110916.0,Other
Gabon,2020,18681.48407,67.74,2322539.0,Africa
UK,2020,47144.72215,79.79,67351861.0,Other
Georgia,2020,17031.14403,72.7,3795678.0,Other
Ghana,2020,6412.68542,65.67,31887809.0,Africa
Guinea,2020,3630.99331,60.84,13371183.0,Africa
Gambia,2020,2702.3192,65.55,2515733.0,Africa
Guinea-Bissau,2020,2413.67908,60.07,2013255.0,Africa
Equatorial Guinea,2020,17089.15373,64.98,1716468.0,Africa
Greece,2020,30487.11293,80.6,10699369.0,Europe
Grenada,2020,14656.72088,73.38,116341.0,Other
Guatemala,2020,11097.15007,71.25,17357325.0,Americas
Guyana,2020,19234.1302,66.69,807481.0,Other
Honduras,2020,5603.26398,70.66,10119640.0,Americas
Croatia,2020,32493.62543,77.91,3953958.0,Europe
Haiti,2020,3229.47554,63.59,11243848.0,Americas
Hungary,2020,36119.52117,75.88,9749457.0,Europe
Indonesia,2020,12388.54493,69.65,274814866.0,Asia
India,2020,7399.53068,70.01,1402617695.0,Asia
Ireland,2020,101970.8126,82.23,4982606.0,Europe
Iran,2020,14397.15357,76.46,87723443.0,Asia
Iraq,2020,12827.63454,70.75,42116605.0,Asia
Iceland,2020,59627.24234,84.25,366614.0,Europe
Israel,2020,42915.94169,82.55,8800376.0,Asia
Italy,2020,45505.06887,81.95,59912769.0,Europe
Jamaica,2020,9178.32078,76.36,2830739.0,Americas
Jordan,2020,9022.6393,77.35,10865228.0,Asia
Japan,2020,42992.47964,85.07,126304543.0,Asia
Kazakhstan,2020,32011.54915,70.39,19482117.0,Other
Kenya,2020,5057.40115,66.23,52217334.0,Africa
Kyrgyz Republic,2020,5537.79547,71.77,6664140.0,Other
Cambodia,2020,6128.78244,69.63,16725474.0,Asia
Kiribati,2020,2834.68581,60.86,126099.0,Other
